id,case_number,date,block,ucr_code,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,historical_wards,zip_code,community_area,census_tract,ward,boundary,police_district,police_beat
28069,JH223847,04/13/2024 05:50:00 PM,077XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,621,6,17.0,71.0,01A,1172973.0,1853652.0,2024,04/21/2024 03:40:50 PM,41.753848671,-87.641681875,"(41.753848671, -87.641681875)",17.0,21554.0,70.0,556.0,32.0,59.0,20.0,229.0
28693,JJ252207,05/12/2025 07:57:00 PM,039XX W THOMAS ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1112,11,37.0,23.0,01A,1149701.0,1907047.0,2025,05/20/2025 04:02:26 PM,41.900853597,-87.725582308,"(41.900853597, -87.725582308)",41.0,4299.0,24.0,456.0,45.0,5.0,16.0,66.0
28070,JH224070,04/13/2024 09:24:00 PM,093XX S BISHOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2222,22,21.0,73.0,01A,1168303.0,1842903.0,2024,04/21/2024 03:40:50 PM,41.724453628,-87.659104425,"(41.724453628, -87.659104425)",18.0,21554.0,72.0,195.0,13.0,59.0,9.0,244.0
27757,JG432371,09/20/2023 09:01:00 PM,043XX S ROCKWELL ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,922,9,12.0,58.0,01A,1159758.0,1875780.0,2023,09/28/2023 03:42:39 PM,41.814852289,-87.689503307,"(41.814852289, -87.689503307)",29.0,22248.0,55.0,718.0,3.0,56.0,23.0,115.0
28071,JH224096,04/13/2024 09:47:00 PM,052XX S DAMEN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,932,9,16.0,61.0,01A,1163910.0,1869931.0,2024,09/02/2024 03:40:51 PM,41.798715563,-87.674437636,"(41.798715563, -87.674437636)",19.0,14924.0,59.0,767.0,2.0,37.0,23.0,128.0
27215,JF490764,11/28/2022 08:29:00 PM,004XX E 87TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,632,6,6.0,44.0,01A,1180619.0,1847397.0,2022,01/28/2024 03:40:59 PM,41.736512148,-87.613853776,"(41.736512148, -87.613853776)",31.0,21546.0,40.0,140.0,43.0,61.0,20.0,241.0
5120,HR412222,07/14/2009 12:30:00 AM,006XX E 87TH ST,110,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,632,6,6.0,44.0,01A,1182200.0,1847444.0,2009,01/28/2024 03:40:59 PM,41.736604706,-87.608060119,"(41.736604706, -87.608060119)",31.0,21546.0,40.0,140.0,32.0,61.0,20.0,241.0
24800,JC453977,10/15/2019 12:15:00 PM,039XX S ASHLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,924,9,12.0,61.0,01A,1166271.0,1878589.0,2019,01/28/2024 03:40:59 PM,41.8224241,-87.665532606,"(41.8224241, -87.665532606)",29.0,14924.0,59.0,706.0,1.0,37.0,23.0,108.0
27758,JG433234,09/21/2023 02:32:00 PM,095XX S WENTWORTH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,511,5,9.0,49.0,01A,1176630.0,1841644.0,2023,09/29/2023 03:42:17 PM,41.720815746,-87.628640614,"(41.720815746, -87.628640614)",18.0,21861.0,45.0,568.0,13.0,19.0,10.0,250.0
27759,JG433298,09/21/2023 06:22:00 PM,078XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,421,4,7.0,43.0,01A,1197940.0,1853912.0,2023,10/19/2023 03:41:35 PM,41.753974914,-87.550179329,"(41.753974914, -87.550179329)",43.0,22538.0,39.0,421.0,37.0,24.0,19.0,225.0
27852,JG499426,11/10/2023 05:16:00 PM,083XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,834,8,18.0,70.0,01A,1151183.0,1848997.0,2023,11/18/2023 03:40:25 PM,41.741527505,-87.721656705,"(41.741527505, -87.721656705)",6.0,4300.0,69.0,199.0,30.0,8.0,13.0,232.0
5051,HR357001,06/04/2009 02:00:00 AM,006XX E 87TH ST,110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,632,6,6.0,44.0,01A,1181923.0,1847436.0,2009,01/28/2024 03:40:59 PM,41.736589154,-87.609075193,"(41.736589154, -87.609075193)",31.0,21546.0,40.0,407.0,32.0,61.0,20.0,241.0
21409,HX284079,05/31/2014 03:19:00 PM,007XX E 87TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,632,6,6.0,44.0,01A,1182609.0,1847455.0,2014,01/28/2024 03:40:59 PM,41.736625423,-87.60656135,"(41.736625423, -87.60656135)",31.0,21546.0,40.0,140.0,32.0,61.0,20.0,241.0
28067,JH223217,04/13/2024 06:47:00 AM,026XX N SAWYER AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,1412,14,35.0,22.0,01A,1154030.0,1917273.0,2024,06/22/2024 03:40:26 PM,41.928829366,-87.709408246,"(41.928829366, -87.709408246)",15.0,22535.0,23.0,72.0,12.0,1.0,7.0,168.0
27953,JH114009,01/12/2024 06:20:00 PM,064XX S DR MARTIN LUTHER KING JR DR,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,312,3,20.0,69.0,01A,1180026.0,1862452.0,2024,04/18/2024 03:40:20 PM,41.777838294,-87.615566126,"(41.777838294, -87.615566126)",53.0,22260.0,67.0,332.0,4.0,60.0,18.0,277.0
27948,JH123294,01/21/2024 09:08:00 PM,094XX S VERNON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,633,6,8.0,49.0,01A,1180903.0,1842476.0,2024,04/16/2024 03:40:47 PM,41.723001811,-87.612964188,"(41.723001811, -87.612964188)",30.0,21546.0,45.0,555.0,43.0,61.0,20.0,248.0
25111,JD241492,05/24/2020 04:45:00 PM,004XX E 103RD ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,512,5,9.0,49.0,01A,1181181.0,1836771.0,2020,09/30/2023 03:41:20 PM,41.707340178,-87.612120952,"(41.707340178, -87.612120952)",30.0,21861.0,45.0,570.0,43.0,19.0,10.0,250.0
27869,HV392955,02/02/2023 06:10:00 PM,049XX S ST LAWRENCE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,223,2,4.0,38.0,01A,1181092.0,1872364.0,2023,11/21/2023 05:49:45 PM,41.805013233,-87.611353023,"(41.805013233, -87.611353023)",1.0,21192.0,4.0,394.0,10.0,10.0,24.0,116.0
27760,JG435639,09/23/2023 11:02:00 AM,081XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,613,6,17.0,71.0,01A,1169077.0,1850725.0,2023,11/03/2023 03:41:03 PM,41.745901647,-87.6560438,"(41.745901647, -87.6560438)",18.0,21554.0,70.0,575.0,13.0,59.0,20.0,233.0
28076,JH224904,04/14/2024 04:08:00 PM,009XX N LAVERGNE AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,1531,15,37.0,25.0,01A,1142849.0,1905993.0,2024,04/22/2024 03:41:49 PM,41.898091745,-87.750776759,"(41.898091745, -87.750776759)",4.0,4299.0,26.0,585.0,45.0,5.0,25.0,69.0
26423,JE437332,11/07/2021 06:17:00 PM,007XX W 66TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,723,7,16.0,68.0,01A,1172442.0,1860775.0,2021,01/30/2024 03:40:48 PM,41.773406753,-87.643418438,"(41.773406753, -87.643418438)",31.0,21559.0,66.0,435.0,32.0,11.0,17.0,202.0
27950,JH124572,01/22/2024 11:16:00 PM,017XX W 45TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,924,9,15.0,61.0,01A,1165289.0,1874857.0,2024,01/30/2024 03:41:33 PM,41.812203965,-87.669240956,"(41.812203965, -87.669240956)",29.0,14924.0,59.0,706.0,3.0,37.0,23.0,108.0
27610,JG326982,07/04/2023 07:28:00 AM,044XX S WOOD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,924,9,15.0,61.0,01A,1165094.0,1875174.0,2023,12/29/2024 03:41:05 PM,41.813077982,-87.669947238,"(41.813077982, -87.669947238)",29.0,14924.0,59.0,706.0,3.0,37.0,23.0,108.0
27293,JG110272,01/09/2023 08:10:00 PM,004XX E 63RD ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,313,3,20.0,42.0,01A,1180086.0,1863329.0,2023,10/02/2023 03:41:55 PM,41.780243493,-87.615319321,"(41.780243493, -87.615319321)",53.0,22260.0,9.0,332.0,4.0,60.0,18.0,277.0
27762,JG437013,09/24/2023 10:55:00 AM,055XX S UNION AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,711,7,16.0,68.0,01A,1172579.0,1868035.0,2023,10/02/2023 03:42:57 PM,41.793325992,-87.64270247,"(41.793325992, -87.64270247)",12.0,21559.0,66.0,113.0,4.0,11.0,17.0,135.0
28536,JH550611,12/21/2024 05:12:00 AM,084XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,423,4,7.0,46.0,01A,1194637.0,1849410.0,2024,12/29/2024 03:41:48 PM,41.741702934,-87.562431265,"(41.741702934, -87.562431265)",43.0,21202.0,42.0,478.0,37.0,25.0,19.0,238.0
27949,JH124190,01/22/2024 05:42:00 PM,095XX S THROOP ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2213,22,21.0,73.0,01A,1169330.0,1841659.0,2024,01/30/2024 03:41:33 PM,41.721017773,-87.655378424,"(41.721017773, -87.655378424)",18.0,22212.0,72.0,592.0,13.0,13.0,9.0,252.0
28535,JH550468,12/21/2024 01:14:00 AM,017XX E 67TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,332,3,5.0,43.0,01A,1189167.0,1860906.0,2024,12/29/2024 03:41:48 PM,41.773381692,-87.582104998,"(41.773381692, -87.582104998)",32.0,22538.0,39.0,134.0,33.0,24.0,18.0,212.0
28073,JH224200,04/14/2024 12:27:00 AM,035XX W HARRISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1133,11,24.0,27.0,01A,1152788.0,1897131.0,2024,04/22/2024 03:41:49 PM,41.873582511,-87.714506124,"(41.873582511, -87.714506124)",36.0,21572.0,28.0,783.0,14.0,30.0,16.0,141.0
26734,JF225642,04/30/2022 04:34:00 PM,013XX E 47TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,True,False,222,2,4.0,39.0,01A,1185766.0,1874101.0,2022,10/04/2023 03:41:32 PM,41.809670667,-87.594156219,"(41.809670667, -87.594156219)",1.0,4301.0,5.0,356.0,10.0,10.0,24.0,113.0
27764,JG439906,09/26/2023 03:51:00 PM,044XX S KEDZIE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,922,9,12.0,58.0,01A,1155771.0,1874938.0,2023,10/04/2023 03:42:34 PM,41.812622771,-87.704150891,"(41.812622771, -87.704150891)",49.0,22248.0,55.0,156.0,8.0,56.0,23.0,115.0
27765,JG439979,09/26/2023 03:10:00 PM,014XX E 67TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,332,3,5.0,43.0,01A,1186879.0,1860853.0,2023,10/04/2023 03:42:34 PM,41.773290792,-87.59049383,"(41.773290792, -87.59049383)",32.0,22260.0,39.0,416.0,33.0,60.0,18.0,212.0
27766,JG440492,09/26/2023 09:30:00 PM,062XX S ARTESIAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,False,False,825,8,16.0,66.0,01A,1161111.0,1863169.0,2023,10/04/2023 03:42:34 PM,41.780218151,-87.684889246,"(41.780218151, -87.684889246)",44.0,21867.0,64.0,111.0,2.0,58.0,13.0,274.0
28537,JH551814,12/22/2024 11:55:00 AM,080XX S ESCANABA AVE,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,422,4,7.0,46.0,01A,1196894.0,1852290.0,2024,12/30/2024 03:41:20 PM,41.749550092,-87.554066316,"(41.749550092, -87.554066316)",43.0,21202.0,42.0,505.0,37.0,25.0,19.0,234.0
2368,HJ610468,09/06/2003 12:15:00 AM,015XX W HASTINGS ST,110,HOMICIDE,FIRST DEGREE MURDER,CHA LOBBY,True,False,1231,12,2.0,28.0,01A,1166282.0,1893812.0,2003,04/23/2024 03:40:49 PM,41.864197247,-87.665057703,"(41.864197247, -87.665057703)",48.0,14920.0,29.0,96.0,23.0,43.0,15.0,150.0
28005,JH173204,03/02/2024 08:32:00 PM,005XX W ROOSEVELT RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,True,False,124,1,28.0,28.0,01A,1173077.0,1894978.0,2024,04/23/2024 03:40:49 PM,41.86724898,-87.640079073,"(41.86724898, -87.640079073)",48.0,14917.0,29.0,97.0,26.0,44.0,22.0,147.0
27853,JG499426,11/10/2023 08:52:00 PM,083XX S PULASKI RD,110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,834,8,18.0,70.0,01A,1151183.0,1848997.0,2023,11/18/2023 03:40:25 PM,41.741527505,-87.721656705,"(41.741527505, -87.721656705)",6.0,4300.0,69.0,199.0,30.0,8.0,13.0,232.0
27769,JG441160,09/27/2023 01:00:00 PM,017XX W 77TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,611,6,17.0,71.0,01A,1166230.0,1853638.0,2023,10/05/2023 03:43:05 PM,41.753956352,-87.666393069,"(41.753956352, -87.666393069)",17.0,21554.0,70.0,573.0,31.0,59.0,20.0,231.0
27767,JG440524,09/27/2023 12:23:00 AM,113XX S EDBROOKE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,531,5,9.0,49.0,01A,1179226.0,1829708.0,2023,10/05/2023 03:43:05 PM,41.688003027,-87.619494498,"(41.688003027, -87.619494498)",30.0,21861.0,45.0,253.0,43.0,19.0,10.0,265.0
28538,JH552365,12/22/2024 09:33:00 PM,023XX E 93RD ST,110,HOMICIDE,FIRST DEGREE MURDER,HOSPITAL,False,False,413,4,7.0,48.0,01A,1193360.0,1843756.0,2024,12/30/2024 03:41:20 PM,41.726219145,-87.567294437,"(41.726219145, -87.567294437)",43.0,21202.0,44.0,492.0,37.0,25.0,19.0,246.0
27770,JG442915,09/28/2023 08:03:00 PM,040XX W 18TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1012,10,24.0,29.0,01A,1149891.0,1891081.0,2023,10/06/2023 03:43:01 PM,41.857037418,-87.725299889,"(41.857037418, -87.725299889)",36.0,21569.0,30.0,753.0,14.0,57.0,21.0,109.0
28074,JH225503,04/15/2024 02:22:00 AM,016XX W 82ND ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,614,6,17.0,71.0,01A,1166875.0,1850337.0,2024,04/23/2024 03:41:34 PM,41.744884198,-87.664123445,"(41.744884198, -87.664123445)",18.0,21554.0,70.0,574.0,13.0,59.0,20.0,237.0
28075,JH226744,04/15/2024 10:38:00 PM,002XX E 111TH ST,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,531,5,9.0,49.0,01A,1179719.0,1831409.0,2024,04/23/2024 03:41:34 PM,41.692659589,-87.617637943,"(41.692659589, -87.617637943)",30.0,21861.0,45.0,253.0,43.0,19.0,10.0,265.0
28539,JH553026,12/23/2024 01:44:00 PM,000XX S KOSTNER AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1113,11,28.0,26.0,01A,1147063.0,1899523.0,2024,12/31/2024 03:41:27 PM,41.880257779,-87.735464519,"(41.880257779, -87.735464519)",11.0,21572.0,27.0,716.0,23.0,30.0,16.0,90.0
26524,JE481075,12/17/2021 07:25:00 PM,111XX S DOTY AVE E,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,434,4,10.0,51.0,01A,1185255.0,1831117.0,2021,02/02/2024 03:40:25 PM,41.691730292,-87.597379007,"(41.691730292, -87.597379007)",47.0,22250.0,48.0,174.0,47.0,19.0,19.0,255.0
27771,JG440680,09/29/2023 05:22:00 PM,116XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,532,5,9.0,53.0,01A,1178927.0,1827640.0,2023,10/07/2023 03:42:05 PM,41.682334926,-87.620651734,"(41.682334926, -87.620651734)",30.0,21861.0,50.0,229.0,43.0,19.0,10.0,219.0
27967,JF484613,11/28/2022 02:37:00 PM,013XX E 89TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,413,4,8.0,48.0,01A,1186581.0,1846234.0,2022,02/05/2024 03:40:23 PM,41.733181906,-87.592047941,"(41.733181906, -87.592047941)",9.0,21546.0,44.0,490.0,35.0,61.0,19.0,240.0
28697,JJ254833,05/14/2025 07:03:00 PM,029XX E 79TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,422,4,7.0,46.0,01A,1197033.0,1853148.0,2025,05/22/2025 03:42:35 PM,41.751901051,-87.553528478,"(41.751901051, -87.553528478)",43.0,21202.0,42.0,505.0,37.0,25.0,19.0,234.0
27635,JG344146,07/17/2023 05:53:00 AM,081XX S SOUTH SHORE DR,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,422,4,7.0,46.0,01A,1198567.0,1851516.0,2023,10/08/2023 03:41:48 PM,41.747384439,-87.547961788,"(41.747384439, -87.547961788)",43.0,21202.0,42.0,505.0,37.0,25.0,19.0,234.0
27772,JG444392,09/30/2023 12:09:00 AM,033XX W 16TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1021,10,24.0,29.0,01A,1154173.0,1891841.0,2023,11/04/2023 03:40:18 PM,41.859038658,-87.709562184,"(41.859038658, -87.709562184)",36.0,21569.0,30.0,34.0,14.0,57.0,21.0,153.0
27775,JG446325,10/01/2023 02:25:00 PM,000XX S WHIPPLE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1124,11,28.0,27.0,01A,1156167.0,1899624.0,2023,10/09/2023 03:41:55 PM,41.880356034,-87.70203272,"(41.880356034, -87.70203272)",11.0,21184.0,28.0,737.0,23.0,28.0,16.0,123.0
27776,JG445927,10/01/2023 07:37:00 AM,010XX N MILWAUKEE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1213,12,27.0,24.0,01A,1166696.0,1907306.0,2023,10/09/2023 03:41:55 PM,41.901216963,-87.663151087,"(41.901216963, -87.663151087)",41.0,22620.0,25.0,484.0,46.0,49.0,15.0,60.0
27774,JG446325,10/01/2023 03:43:00 PM,000XX S WHIPPLE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1124,11,28.0,27.0,01A,1156167.0,1899624.0,2023,10/09/2023 03:41:55 PM,41.880356034,-87.70203272,"(41.880356034, -87.70203272)",11.0,21184.0,28.0,737.0,23.0,28.0,16.0,123.0
27773,JG445661,10/01/2023 12:12:00 AM,043XX W ARMITAGE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2522,25,35.0,20.0,01A,1146947.0,1912931.0,2023,10/09/2023 03:41:55 PM,41.917052987,-87.735547416,"(41.917052987, -87.735547416)",7.0,22615.0,21.0,75.0,12.0,2.0,6.0,194.0
28703,JJ240495,05/02/2025 09:06:00 PM,051XX W LAKE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1532,15,28.0,25.0,01A,1141929.0,1901992.0,2025,05/22/2025 03:41:41 PM,41.887129616,-87.754255061,"(41.887129616, -87.754255061)",11.0,22216.0,26.0,696.0,23.0,32.0,25.0,81.0
27954,JH128520,01/26/2024 04:53:00 AM,059XX S ADA ST,110,HOMICIDE,FIRST DEGREE MURDER,PORCH,True,True,713,7,16.0,67.0,01A,1168345.0,1865307.0,2024,04/20/2024 03:40:43 PM,41.785932327,-87.658306677,"(41.785932327, -87.658306677)",19.0,22257.0,65.0,278.0,2.0,23.0,17.0,266.0
28695,JJ253716,05/14/2025 12:25:00 AM,010XX W 14TH ST,110,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,False,False,1232,12,28.0,28.0,01A,1169937.0,1893577.0,2025,05/22/2025 03:42:35 PM,41.863473532,-87.651647229,"(41.863473532, -87.651647229)",8.0,14920.0,29.0,760.0,48.0,43.0,15.0,95.0
28541,JH554231,12/24/2024 02:42:00 PM,057XX S MICHIGAN AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,232,2,20.0,40.0,01A,1178137.0,1866956.0,2024,01/01/2025 03:41:02 PM,41.790240779,-87.622354657,"(41.790240779, -87.622354657)",53.0,22260.0,7.0,403.0,4.0,60.0,24.0,268.0
28696,JJ253784,05/14/2025 01:29:00 AM,074XX S STONY ISLAND AVE,110,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,True,False,324,3,8.0,43.0,01A,1188107.0,1855775.0,2025,05/22/2025 03:42:35 PM,41.759327126,-87.586154041,"(41.759327126, -87.586154041)",32.0,22538.0,39.0,451.0,35.0,61.0,18.0,217.0
27778,JG447256,10/02/2023 08:59:00 AM,057XX W DIVERSEY AVE,110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,True,False,2514,25,30.0,19.0,01A,1137699.0,1918036.0,2023,10/10/2023 03:42:05 PM,41.931233537,-87.769401694,"(41.931233537, -87.769401694)",27.0,22615.0,19.0,82.0,21.0,52.0,6.0,177.0
27054,JF396440,09/14/2022 11:08:00 PM,015XX S SPRINGFIELD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1014,10,24.0,29.0,01A,1150631.0,1892160.0,2022,10/11/2023 03:40:51 PM,41.859983911,-87.722555478,"(41.859983911, -87.722555478)",36.0,21569.0,30.0,33.0,14.0,57.0,21.0,156.0
27777,JG445425,10/03/2023 11:26:00 AM,049XX W MADISON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1533,15,28.0,25.0,01A,1143548.0,1899571.0,2023,10/11/2023 03:41:35 PM,41.880455965,-87.748370162,"(41.880455965, -87.748370162)",11.0,22216.0,26.0,696.0,23.0,32.0,25.0,137.0
27779,JG449599,10/03/2023 07:47:00 PM,001XX E 36TH ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,212,2,3.0,35.0,01A,1177937.0,1881303.0,2023,10/11/2023 03:41:35 PM,41.829614746,-87.622652971,"(41.829614746, -87.622652971)",12.0,4301.0,1.0,446.0,9.0,36.0,24.0,101.0
27961,JG378511,01/27/2024 03:39:00 PM,104XX S AVENUE L,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,432,4,10.0,52.0,01A,1201838.0,1836279.0,2024,02/04/2024 03:41:34 PM,41.70549044,-87.536493046,"(41.70549044, -87.536493046)",47.0,21202.0,49.0,602.0,47.0,25.0,19.0,247.0
27957,JH129759,01/27/2024 02:54:00 AM,085XX S VINCENNES AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,622,6,21.0,71.0,01A,1173410.0,1848318.0,2024,02/04/2024 03:41:34 PM,41.739201838,-87.640237876,"(41.739201838, -87.640237876)",18.0,21554.0,70.0,529.0,13.0,59.0,20.0,236.0
23342,JA295735,06/06/2017 10:02:00 PM,079XX S WABASH AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,623,6,6.0,44.0,01A,1178088.0,1852380.0,2017,10/12/2023 03:41:47 PM,41.750243786,-87.622975754,"(41.750243786, -87.622975754)",31.0,21546.0,40.0,406.0,32.0,61.0,20.0,228.0
27617,JG333262,07/08/2023 10:25:00 PM,016XX N PARKSIDE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2531,25,29.0,25.0,01A,1138471.0,1910245.0,2023,10/12/2023 03:41:47 PM,41.909840192,-87.766753855,"(41.909840192, -87.766753855)",52.0,22615.0,26.0,597.0,7.0,2.0,6.0,154.0
27653,JG356231,07/26/2023 12:55:00 AM,086XX S KINGSTON AVE,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,423,4,7.0,46.0,01A,1194659.0,1848281.0,2023,10/12/2023 03:41:47 PM,41.738604322,-87.562387717,"(41.738604322, -87.562387717)",43.0,21202.0,42.0,478.0,37.0,25.0,19.0,238.0
27780,JG449840,10/04/2023 12:05:00 AM,000XX W VAN BUREN ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,113,1,34.0,32.0,01A,1175799.0,1898514.0,2023,10/12/2023 03:42:39 PM,41.87689123,-87.62997995,"(41.87689123, -87.62997995)",48.0,14913.0,38.0,92.0,10.0,35.0,22.0,126.0
21615,HX484501,10/27/2014 11:50:00 PM,008XX E 87TH PL,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,632,6,8.0,44.0,01A,1183581.0,1847148.0,2014,04/25/2024 03:41:11 PM,41.735760402,-87.60300984,"(41.735760402, -87.60300984)",9.0,21546.0,40.0,429.0,35.0,61.0,20.0,241.0
28046,JH206816,03/30/2024 03:18:00 PM,082XX S COTTAGE GROVE AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,631,6,6.0,44.0,01A,1182991.0,1850560.0,2024,04/25/2024 03:41:11 PM,41.745137026,-87.605065572,"(41.745137026, -87.605065572)",31.0,21546.0,40.0,140.0,35.0,61.0,20.0,235.0
28699,JJ256156,05/15/2025 07:04:00 PM,099XX S CRILLY DR,110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,False,False,432,4,10.0,52.0,01A,1203752.0,1839918.0,2025,05/23/2025 03:41:35 PM,41.715427321,-87.52935993,"(41.715427321, -87.52935993)",47.0,21202.0,49.0,705.0,47.0,25.0,19.0,247.0
28700,JJ255814,05/15/2025 03:06:00 PM,018XX S RIDGEWAY AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1014,10,24.0,29.0,01A,1151660.0,1890731.0,2025,05/23/2025 03:41:35 PM,41.856042416,-87.718815813,"(41.856042416, -87.718815813)",36.0,21569.0,30.0,800.0,14.0,57.0,21.0,156.0
27958,JH130791,01/28/2024 01:08:00 AM,067XX S PARNELL AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,722,7,6.0,68.0,01A,1173730.0,1860294.0,2024,02/05/2024 03:41:09 PM,41.772058383,-87.638711184,"(41.772058383, -87.638711184)",31.0,21559.0,66.0,479.0,32.0,11.0,17.0,201.0
27783,JG453003,10/06/2023 02:41:00 AM,018XX W 54TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,932,9,16.0,61.0,01A,1164814.0,1868881.0,2023,03/25/2024 04:29:54 PM,41.795815172,-87.671152128,"(41.795815172, -87.671152128)",19.0,14924.0,59.0,767.0,2.0,37.0,23.0,128.0
27782,JG453003,10/06/2023 02:40:00 AM,018XX W 54TH ST,110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,932,9,16.0,61.0,01A,1164814.0,1868881.0,2023,03/25/2024 04:29:54 PM,41.795815172,-87.671152128,"(41.795815172, -87.671152128)",19.0,14924.0,59.0,767.0,2.0,37.0,23.0,128.0
27785,JG453832,10/06/2023 06:55:00 PM,102XX S CARPENTER ST,110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,2232,22,21.0,73.0,01A,1171124.0,1836951.0,2023,10/14/2023 03:41:53 PM,41.708059363,-87.648944456,"(41.708059363, -87.648944456)",45.0,22212.0,72.0,594.0,22.0,13.0,9.0,253.0
